Timestamp,High/Low,Pred(Ft),Pred(cm)
2022-12-14 08:04:00+00:00,H,6.37,194
2022-12-14 14:23:00+00:00,L,1.24,38
2022-12-14 20:16:00+00:00,H,6.43,196
2022-12-15 02:49:00+00:00,L,0.74,23
2022-12-15 08:53:00+00:00,H,6.45,197
2022-12-15 15:20:00+00:00,L,1.17,36
2022-12-15 21:10:00+00:00,H,6.26,191
2022-12-16 03:39:00+00:00,L,0.82,25
2022-12-16 09:45:00+00:00,H,6.6,201
2022-12-16 16:17:00+00:00,L,1.0,30
2022-12-16 22:07:00+00:00,H,6.17,188
2022-12-17 04:31:00+00:00,L,0.85,26
2022-12-17 10:37:00+00:00,H,6.81,208
2022-12-17 17:13:00+00:00,L,0.72,22
2022-12-17 23:06:00+00:00,H,6.17,188
2022-12-18 05:23:00+00:00,L,0.81,25
2022-12-18 11:30:00+00:00,H,7.11,217
2022-12-18 18:07:00+00:00,L,0.37,11
2022-12-19 00:03:00+00:00,H,6.29,192
2022-12-19 06:14:00+00:00,L,0.68,21
2022-12-19 12:21:00+00:00,H,7.46,227
2022-12-19 18:59:00+00:00,L,-0.02,-1
2022-12-20 00:57:00+00:00,H,6.49,198
2022-12-20 07:04:00+00:00,L,0.49,15
2022-12-20 13:12:00+00:00,H,7.83,239
2022-12-20 19:50:00+00:00,L,-0.42,-13
2022-12-21 01:49:00+00:00,H,6.74,205
2022-12-21 07:54:00+00:00,L,0.24,7
2022-12-21 14:01:00+00:00,H,8.19,250
2022-12-21 20:40:00+00:00,L,-0.78,-24
2022-12-22 02:39:00+00:00,H,7.01,214
2022-12-22 08:45:00+00:00,L,-0.03,-1
2022-12-22 14:51:00+00:00,H,8.48,258
2022-12-22 21:29:00+00:00,L,-1.07,-33
2022-12-23 03:29:00+00:00,H,7.27,222
2022-12-23 09:36:00+00:00,L,-0.27,-8
2022-12-23 15:42:00+00:00,H,8.66,264
2022-12-23 22:18:00+00:00,L,-1.27,-39
2022-12-24 04:19:00+00:00,H,7.49,228
2022-12-24 10:28:00+00:00,L,-0.45,-14
2022-12-24 16:34:00+00:00,H,8.69,265
2022-12-24 23:08:00+00:00,L,-1.34,-41
2022-12-25 05:12:00+00:00,H,7.65,233
2022-12-25 11:22:00+00:00,L,-0.53,-16
2022-12-25 17:27:00+00:00,H,8.57,261
2022-12-25 23:59:00+00:00,L,-1.29,-39
2022-12-26 06:05:00+00:00,H,7.75,236
2022-12-26 12:18:00+00:00,L,-0.51,-16
2022-12-26 18:23:00+00:00,H,8.3,253
2022-12-27 00:52:00+00:00,L,-1.12,-34
2022-12-27 07:01:00+00:00,H,7.79,237
2022-12-27 13:17:00+00:00,L,-0.41,-12
2022-12-27 19:20:00+00:00,H,7.92,241
2022-12-28 01:48:00+00:00,L,-0.86,-26
2022-12-28 07:58:00+00:00,H,7.75,236
2022-12-28 14:20:00+00:00,L,-0.28,-9
2022-12-28 20:21:00+00:00,H,7.48,228
2022-12-29 02:46:00+00:00,L,-0.55,-17
2022-12-29 08:58:00+00:00,H,7.68,234
2022-12-29 15:24:00+00:00,L,-0.18,-5
2022-12-29 21:24:00+00:00,H,7.06,215
2022-12-30 03:46:00+00:00,L,-0.24,-7
2022-12-30 09:59:00+00:00,H,7.58,231
2022-12-30 16:28:00+00:00,L,-0.12,-4
2022-12-30 22:31:00+00:00,H,6.73,205
2022-12-31 04:46:00+00:00,L,0.04,1
2022-12-31 11:01:00+00:00,H,7.5,229
2022-12-31 17:30:00+00:00,L,-0.1,-3
2022-12-31 23:37:00+00:00,H,6.52,199
2023-01-01 05:41:00+00:00,L,0.27,8
2023-01-01 11:57:00+00:00,H,7.45,227
2023-01-01 18:27:00+00:00,L,-0.11,-3
2023-01-02 00:36:00+00:00,H,6.37,194
2023-01-02 06:38:00+00:00,L,0.46,14
2023-01-02 12:53:00+00:00,H,7.38,225
2023-01-02 19:23:00+00:00,L,-0.11,-3
2023-01-03 01:32:00+00:00,H,6.3,192
2023-01-03 07:31:00+00:00,L,0.6,18
2023-01-03 13:43:00+00:00,H,7.3,223
2023-01-03 20:14:00+00:00,L,-0.1,-3
2023-01-04 02:22:00+00:00,H,6.25,190
2023-01-04 08:20:00+00:00,L,0.7,21
2023-01-04 14:29:00+00:00,H,7.22,220
2023-01-04 21:00:00+00:00,L,-0.08,-2
2023-01-05 03:06:00+00:00,H,6.21,189
2023-01-05 09:05:00+00:00,L,0.77,23
2023-01-05 15:09:00+00:00,H,7.14,218
2023-01-05 21:41:00+00:00,L,-0.04,-1
2023-01-06 03:45:00+00:00,H,6.19,189
2023-01-06 09:46:00+00:00,L,0.82,25
2023-01-06 15:46:00+00:00,H,7.07,215
2023-01-06 22:19:00+00:00,L,0.01,0
2023-01-07 04:21:00+00:00,H,6.2,189
2023-01-07 10:24:00+00:00,L,0.84,26
2023-01-07 16:22:00+00:00,H,7.01,214
2023-01-07 22:55:00+00:00,L,0.05,2
2023-01-08 04:55:00+00:00,H,6.25,190
2023-01-08 11:00:00+00:00,L,0.84,26
2023-01-08 16:57:00+00:00,H,6.96,212
2023-01-08 23:30:00+00:00,L,0.1,3
2023-01-09 05:29:00+00:00,H,6.33,193
2023-01-09 11:37:00+00:00,L,0.83,25
2023-01-09 17:33:00+00:00,H,6.89,210
2023-01-10 00:04:00+00:00,L,0.16,5
2023-01-10 06:05:00+00:00,H,6.45,197
2023-01-10 12:16:00+00:00,L,0.81,25
2023-01-10 18:12:00+00:00,H,6.79,207
2023-01-11 00:40:00+00:00,L,0.25,8
2023-01-11 06:43:00+00:00,H,6.57,200
2023-01-11 12:58:00+00:00,L,0.79,24
2023-01-11 18:54:00+00:00,H,6.65,203
2023-01-12 01:18:00+00:00,L,0.37,11
2023-01-12 07:24:00+00:00,H,6.67,203
2023-01-12 13:44:00+00:00,L,0.76,23
2023-01-12 19:39:00+00:00,H,6.47,197
2023-01-13 02:00:00+00:00,L,0.51,16
2023-01-13 08:08:00+00:00,H,6.77,206
2023-01-13 14:34:00+00:00,L,0.72,22
2023-01-13 20:29:00+00:00,H,6.27,191
2023-01-14 02:46:00+00:00,L,0.65,20
2023-01-14 08:56:00+00:00,H,6.86,209
2023-01-14 15:29:00+00:00,L,0.64,20
2023-01-14 21:23:00+00:00,H,6.1,186
2023-01-15 03:38:00+00:00,L,0.77,23
2023-01-15 09:48:00+00:00,H,6.97,212
2023-01-15 16:28:00+00:00,L,0.5,15
2023-01-15 22:21:00+00:00,H,6.0,183
2023-01-16 04:33:00+00:00,L,0.81,25
2023-01-16 10:45:00+00:00,H,7.13,217
2023-01-16 17:27:00+00:00,L,0.28,9
2023-01-16 23:23:00+00:00,H,6.02,183
2023-01-17 05:32:00+00:00,L,0.74,23
2023-01-17 11:44:00+00:00,H,7.36,224
2023-01-17 18:27:00+00:00,L,-0.01,0
2023-01-18 00:25:00+00:00,H,6.18,188
2023-01-18 06:32:00+00:00,L,0.56,17
2023-01-18 12:43:00+00:00,H,7.66,233
2023-01-18 19:25:00+00:00,L,-0.36,-11
2023-01-19 01:25:00+00:00,H,6.47,197
2023-01-19 07:31:00+00:00,L,0.26,8
2023-01-19 13:41:00+00:00,H,7.99,244
2023-01-19 20:20:00+00:00,L,-0.74,-23
2023-01-20 02:21:00+00:00,H,6.84,208
2023-01-20 08:28:00+00:00,L,-0.1,-3
2023-01-20 14:36:00+00:00,H,8.29,253
2023-01-20 21:13:00+00:00,L,-1.08,-33
2023-01-21 03:15:00+00:00,H,7.25,221
2023-01-21 09:24:00+00:00,L,-0.45,-14
2023-01-21 15:30:00+00:00,H,8.49,259
2023-01-21 22:03:00+00:00,L,-1.35,-41
2023-01-22 04:07:00+00:00,H,7.63,233
2023-01-22 10:18:00+00:00,L,-0.75,-23
2023-01-22 16:23:00+00:00,H,8.56,261
2023-01-22 22:53:00+00:00,L,-1.49,-45
2023-01-23 04:58:00+00:00,H,7.93,242
2023-01-23 11:11:00+00:00,L,-0.93,-28
2023-01-23 17:16:00+00:00,H,8.47,258
2023-01-23 23:42:00+00:00,L,-1.47,-45
2023-01-24 05:49:00+00:00,H,8.13,248
2023-01-24 12:05:00+00:00,L,-0.97,-30
2023-01-24 18:08:00+00:00,H,8.23,251
2023-01-25 00:31:00+00:00,L,-1.3,-40
2023-01-25 06:40:00+00:00,H,8.18,249
2023-01-25 12:59:00+00:00,L,-0.87,-27
2023-01-25 19:02:00+00:00,H,7.85,239
2023-01-26 01:22:00+00:00,L,-0.98,-30
2023-01-26 07:32:00+00:00,H,8.08,246
2023-01-26 13:56:00+00:00,L,-0.66,-20
2023-01-26 19:56:00+00:00,H,7.39,225
2023-01-27 02:15:00+00:00,L,-0.57,-17
2023-01-27 08:26:00+00:00,H,7.86,240
2023-01-27 14:54:00+00:00,L,-0.4,-12
2023-01-27 20:54:00+00:00,H,6.9,210
2023-01-28 03:10:00+00:00,L,-0.13,-4
2023-01-28 09:22:00+00:00,H,7.56,230
2023-01-28 15:55:00+00:00,L,-0.13,-4
2023-01-28 21:55:00+00:00,H,6.45,197
2023-01-29 04:09:00+00:00,L,0.29,9
2023-01-29 10:21:00+00:00,H,7.26,221
2023-01-29 16:56:00+00:00,L,0.09,3
2023-01-29 23:00:00+00:00,H,6.12,187
2023-01-30 05:09:00+00:00,L,0.61,19
2023-01-30 11:23:00+00:00,H,7.02,214
2023-01-30 17:57:00+00:00,L,0.23,7
2023-01-31 00:06:00+00:00,H,5.94,181
2023-01-31 06:08:00+00:00,L,0.82,25
2023-01-31 12:23:00+00:00,H,6.89,210
2023-01-31 18:56:00+00:00,L,0.28,9
2023-02-01 01:06:00+00:00,H,5.9,180
2023-02-01 07:05:00+00:00,L,0.92,28
2023-02-01 13:19:00+00:00,H,6.84,208
2023-02-01 19:50:00+00:00,L,0.26,8
2023-02-02 01:59:00+00:00,H,5.94,181
2023-02-02 07:58:00+00:00,L,0.92,28
2023-02-02 14:08:00+00:00,H,6.85,209
2023-02-02 20:38:00+00:00,L,0.21,6
2023-02-03 02:45:00+00:00,H,6.02,183
2023-02-03 08:45:00+00:00,L,0.87,27
2023-02-03 14:51:00+00:00,H,6.87,209
2023-02-03 21:20:00+00:00,L,0.15,5
2023-02-04 03:25:00+00:00,H,6.13,187
2023-02-04 09:26:00+00:00,L,0.8,24
2023-02-04 15:28:00+00:00,H,6.9,210
2023-02-04 21:57:00+00:00,L,0.1,3
2023-02-05 03:59:00+00:00,H,6.27,191
2023-02-05 10:05:00+00:00,L,0.7,21
2023-02-05 16:03:00+00:00,H,6.92,211
2023-02-05 22:32:00+00:00,L,0.07,2
2023-02-06 04:31:00+00:00,H,6.43,196
2023-02-06 10:41:00+00:00,L,0.6,18
2023-02-06 16:36:00+00:00,H,6.94,212
2023-02-06 23:04:00+00:00,L,0.07,2
2023-02-07 05:03:00+00:00,H,6.62,202
2023-02-07 11:15:00+00:00,L,0.5,15
2023-02-07 17:11:00+00:00,H,6.93,211
2023-02-07 23:35:00+00:00,L,0.09,3
2023-02-08 05:35:00+00:00,H,6.81,208
2023-02-08 11:51:00+00:00,L,0.4,12
2023-02-08 17:47:00+00:00,H,6.89,210
2023-02-09 00:08:00+00:00,L,0.14,4
2023-02-09 06:10:00+00:00,H,6.99,213
2023-02-09 12:29:00+00:00,L,0.33,10
2023-02-09 18:26:00+00:00,H,6.8,207
2023-02-10 00:42:00+00:00,L,0.23,7
2023-02-10 06:48:00+00:00,H,7.12,217
2023-02-10 13:10:00+00:00,L,0.29,9
2023-02-10 19:09:00+00:00,H,6.66,203
2023-02-11 01:21:00+00:00,L,0.37,11
2023-02-11 07:31:00+00:00,H,7.2,219
2023-02-11 13:57:00+00:00,L,0.3,9
2023-02-11 19:55:00+00:00,H,6.46,197
2023-02-12 02:05:00+00:00,L,0.53,16
2023-02-12 08:18:00+00:00,H,7.22,220
2023-02-12 14:50:00+00:00,L,0.34,10
2023-02-12 20:48:00+00:00,H,6.25,190
2023-02-13 02:57:00+00:00,L,0.69,21
2023-02-13 09:11:00+00:00,H,7.21,220
2023-02-13 15:51:00+00:00,L,0.35,11
2023-02-13 21:47:00+00:00,H,6.08,185
2023-02-14 03:58:00+00:00,L,0.8,24
2023-02-14 10:11:00+00:00,H,7.23,220
2023-02-14 16:56:00+00:00,L,0.28,9
2023-02-14 22:53:00+00:00,H,6.04,184
2023-02-15 05:04:00+00:00,L,0.77,23
2023-02-15 11:16:00+00:00,H,7.33,223
2023-02-15 18:01:00+00:00,L,0.08,2
2023-02-16 00:01:00+00:00,H,6.2,189
2023-02-16 06:11:00+00:00,L,0.57,17
2023-02-16 12:23:00+00:00,H,7.56,230
2023-02-16 19:04:00+00:00,L,-0.24,-7
2023-02-17 01:06:00+00:00,H,6.56,200
2023-02-17 07:16:00+00:00,L,0.22,7
2023-02-17 13:26:00+00:00,H,7.86,240
2023-02-17 20:02:00+00:00,L,-0.62,-19
2023-02-18 02:06:00+00:00,H,7.04,215
2023-02-18 08:17:00+00:00,L,-0.22,-7
2023-02-18 14:25:00+00:00,H,8.16,249
2023-02-18 20:56:00+00:00,L,-0.98,-30
2023-02-19 03:00:00+00:00,H,7.55,230
2023-02-19 09:13:00+00:00,L,-0.65,-20
2023-02-19 15:19:00+00:00,H,8.38,255
2023-02-19 21:46:00+00:00,L,-1.25,-38
2023-02-20 03:51:00+00:00,H,8.0,244
2023-02-20 10:06:00+00:00,L,-1.0,-30
2023-02-20 16:11:00+00:00,H,8.45,258
2023-02-20 22:34:00+00:00,L,-1.37,-42
2023-02-21 04:40:00+00:00,H,8.31,253
2023-02-21 10:57:00+00:00,L,-1.19,-36
2023-02-21 17:01:00+00:00,H,8.37,255
2023-02-21 23:20:00+00:00,L,-1.32,-40
2023-02-22 05:27:00+00:00,H,8.46,258
2023-02-22 11:47:00+00:00,L,-1.2,-37
2023-02-22 17:50:00+00:00,H,8.13,248
2023-02-23 00:06:00+00:00,L,-1.1,-34
2023-02-23 06:14:00+00:00,H,8.41,256
2023-02-23 12:37:00+00:00,L,-1.02,-31
2023-02-23 18:39:00+00:00,H,7.76,237
2023-02-24 00:54:00+00:00,L,-0.73,-22
2023-02-24 07:02:00+00:00,H,8.19,250
2023-02-24 13:28:00+00:00,L,-0.71,-22
2023-02-24 19:29:00+00:00,H,7.29,222
2023-02-25 01:43:00+00:00,L,-0.26,-8
2023-02-25 07:51:00+00:00,H,7.84,239
2023-02-25 14:22:00+00:00,L,-0.3,-9
2023-02-25 20:22:00+00:00,H,6.79,207
2023-02-26 02:36:00+00:00,L,0.23,7
2023-02-26 08:44:00+00:00,H,7.41,226
2023-02-26 15:19:00+00:00,L,0.11,3
2023-02-26 21:19:00+00:00,H,6.32,193
2023-02-27 03:33:00+00:00,L,0.69,21
2023-02-27 09:41:00+00:00,H,7.0,213
2023-02-27 16:20:00+00:00,L,0.44,13
2023-02-27 22:22:00+00:00,H,5.95,181
2023-02-28 04:34:00+00:00,L,1.02,31
2023-02-28 10:45:00+00:00,H,6.7,204
2023-02-28 17:23:00+00:00,L,0.65,20
2023-02-28 23:30:00+00:00,H,5.77,176
2023-03-01 05:37:00+00:00,L,1.2,37
2023-03-01 11:50:00+00:00,H,6.56,200
2023-03-01 18:24:00+00:00,L,0.7,21
2023-03-02 00:34:00+00:00,H,5.78,176
2023-03-02 06:37:00+00:00,L,1.21,37
2023-03-02 12:50:00+00:00,H,6.57,200
2023-03-02 19:19:00+00:00,L,0.64,20
2023-03-03 01:30:00+00:00,H,5.92,180
2023-03-03 07:32:00+00:00,L,1.1,34
2023-03-03 13:42:00+00:00,H,6.65,203
2023-03-03 20:08:00+00:00,L,0.52,16
2023-03-04 02:17:00+00:00,H,6.13,187
2023-03-04 08:20:00+00:00,L,0.93,28
2023-03-04 14:26:00+00:00,H,6.76,206
2023-03-04 20:51:00+00:00,L,0.39,12
2023-03-05 02:56:00+00:00,H,6.36,194
2023-03-05 09:03:00+00:00,L,0.74,23
2023-03-05 15:05:00+00:00,H,6.86,209
2023-03-05 21:28:00+00:00,L,0.29,9
2023-03-06 03:30:00+00:00,H,6.6,201
2023-03-06 09:41:00+00:00,L,0.55,17
2023-03-06 15:40:00+00:00,H,6.94,212
2023-03-06 22:02:00+00:00,L,0.23,7
2023-03-07 04:00:00+00:00,H,6.84,208
2023-03-07 10:16:00+00:00,L,0.36,11
2023-03-07 16:13:00+00:00,H,7.0,213
2023-03-07 22:33:00+00:00,L,0.2,6
2023-03-08 04:31:00+00:00,H,7.08,216
2023-03-08 10:50:00+00:00,L,0.2,6
2023-03-08 16:46:00+00:00,H,7.05,215
2023-03-08 23:04:00+00:00,L,0.19,6
2023-03-09 05:03:00+00:00,H,7.3,223
2023-03-09 11:25:00+00:00,L,0.06,2
2023-03-09 17:22:00+00:00,H,7.05,215
2023-03-09 23:35:00+00:00,L,0.22,7
2023-03-10 05:38:00+00:00,H,7.49,228
2023-03-10 12:01:00+00:00,L,-0.03,-1
2023-03-10 18:00:00+00:00,H,7.0,213
2023-03-11 00:10:00+00:00,L,0.28,9
2023-03-11 06:16:00+00:00,H,7.6,232
2023-03-11 12:42:00+00:00,L,-0.03,-1
2023-03-11 18:42:00+00:00,H,6.88,210
2023-03-12 00:49:00+00:00,L,0.4,12
2023-03-12 07:00:00+00:00,H,7.63,233
2023-03-12 13:28:00+00:00,L,0.04,1
2023-03-12 19:30:00+00:00,H,6.7,204
2023-03-13 01:36:00+00:00,L,0.56,17
2023-03-13 07:49:00+00:00,H,7.57,231
2023-03-13 14:22:00+00:00,L,0.18,5
2023-03-13 20:23:00+00:00,H,6.49,198
2023-03-14 02:31:00+00:00,L,0.74,23
2023-03-14 08:44:00+00:00,H,7.45,227
2023-03-14 15:25:00+00:00,L,0.3,9
2023-03-14 21:24:00+00:00,H,6.32,193
2023-03-15 03:36:00+00:00,L,0.86,26
2023-03-15 09:48:00+00:00,H,7.34,224
2023-03-15 16:33:00+00:00,L,0.32,10
2023-03-15 22:32:00+00:00,H,6.3,192
2023-03-16 04:48:00+00:00,L,0.82,25
2023-03-16 10:58:00+00:00,H,7.34,224
2023-03-16 17:41:00+00:00,L,0.17,5
2023-03-16 23:44:00+00:00,H,6.52,199
2023-03-17 06:00:00+00:00,L,0.57,17
2023-03-17 12:09:00+00:00,H,7.5,229
2023-03-17 18:45:00+00:00,L,-0.1,-3
2023-03-18 00:51:00+00:00,H,6.96,212
2023-03-18 07:06:00+00:00,L,0.16,5
2023-03-18 13:14:00+00:00,H,7.76,237
2023-03-18 19:43:00+00:00,L,-0.43,-13
2023-03-19 01:50:00+00:00,H,7.48,228
2023-03-19 08:06:00+00:00,L,-0.32,-10
2023-03-19 14:13:00+00:00,H,8.03,245
2023-03-19 20:36:00+00:00,L,-0.73,-22
2023-03-20 02:43:00+00:00,H,7.99,244
2023-03-20 09:01:00+00:00,L,-0.76,-23
2023-03-20 15:06:00+00:00,H,8.2,250
2023-03-20 21:25:00+00:00,L,-0.92,-28
2023-03-21 03:31:00+00:00,H,8.37,255
2023-03-21 09:51:00+00:00,L,-1.06,-32
2023-03-21 15:56:00+00:00,H,8.25,251
2023-03-21 22:12:00+00:00,L,-0.96,-29
2023-03-22 04:18:00+00:00,H,8.58,262
2023-03-22 10:39:00+00:00,L,-1.18,-36
2023-03-22 16:43:00+00:00,H,8.15,248
2023-03-22 22:56:00+00:00,L,-0.85,-26
2023-03-23 05:02:00+00:00,H,8.6,262
2023-03-23 11:26:00+00:00,L,-1.11,-34
2023-03-23 17:29:00+00:00,H,7.92,241
2023-03-23 23:40:00+00:00,L,-0.58,-18
2023-03-24 05:46:00+00:00,H,8.44,257
2023-03-24 12:12:00+00:00,L,-0.86,-26
2023-03-24 18:15:00+00:00,H,7.57,231
2023-03-25 00:25:00+00:00,L,-0.2,-6
2023-03-25 06:31:00+00:00,H,8.13,248
2023-03-25 12:59:00+00:00,L,-0.48,-15
2023-03-25 19:01:00+00:00,H,7.16,218
2023-03-26 01:12:00+00:00,L,0.25,8
2023-03-26 07:17:00+00:00,H,7.73,236
2023-03-26 13:49:00+00:00,L,-0.03,-1
2023-03-26 19:50:00+00:00,H,6.71,205
2023-03-27 02:02:00+00:00,L,0.7,21
2023-03-27 08:06:00+00:00,H,7.28,222
2023-03-27 14:43:00+00:00,L,0.41,12
2023-03-27 20:43:00+00:00,H,6.3,192
2023-03-28 02:57:00+00:00,L,1.11,34
2023-03-28 09:01:00+00:00,H,6.87,209
2023-03-28 15:42:00+00:00,L,0.77,23
2023-03-28 21:43:00+00:00,H,5.99,183
2023-03-29 03:58:00+00:00,L,1.39,42
2023-03-29 10:03:00+00:00,H,6.56,200
2023-03-29 16:44:00+00:00,L,0.98,30
2023-03-29 22:49:00+00:00,H,5.85,178
2023-03-30 05:02:00+00:00,L,1.49,45
2023-03-30 11:09:00+00:00,H,6.41,195
2023-03-30 17:45:00+00:00,L,1.03,31
2023-03-30 23:54:00+00:00,H,5.91,180
2023-03-31 06:04:00+00:00,L,1.42,43
2023-03-31 12:12:00+00:00,H,6.43,196
2023-03-31 18:40:00+00:00,L,0.95,29
2023-04-01 00:51:00+00:00,H,6.13,187
2023-04-01 07:00:00+00:00,L,1.23,37
2023-04-01 13:07:00+00:00,H,6.54,199
2023-04-01 19:30:00+00:00,L,0.82,25
2023-04-02 01:38:00+00:00,H,6.42,196
2023-04-02 07:49:00+00:00,L,0.96,29
2023-04-02 13:54:00+00:00,H,6.69,204
2023-04-02 20:13:00+00:00,L,0.69,21
2023-04-03 02:17:00+00:00,H,6.72,205
2023-04-03 08:33:00+00:00,L,0.69,21
2023-04-03 14:34:00+00:00,H,6.83,208
2023-04-03 20:51:00+00:00,L,0.58,18
2023-04-04 02:51:00+00:00,H,7.01,214
2023-04-04 09:12:00+00:00,L,0.42,13
2023-04-04 15:10:00+00:00,H,6.96,212
2023-04-04 21:26:00+00:00,L,0.5,15
2023-04-05 03:24:00+00:00,H,7.29,222
2023-04-05 09:48:00+00:00,L,0.17,5
2023-04-05 15:45:00+00:00,H,7.06,215
2023-04-05 21:58:00+00:00,L,0.44,13
2023-04-06 03:56:00+00:00,H,7.56,230
2023-04-06 10:23:00+00:00,L,-0.03,-1
2023-04-06 16:20:00+00:00,H,7.14,218
2023-04-06 22:31:00+00:00,L,0.4,12
2023-04-07 04:30:00+00:00,H,7.79,237
2023-04-07 10:59:00+00:00,L,-0.18,-5
2023-04-07 16:57:00+00:00,H,7.18,219
2023-04-07 23:05:00+00:00,L,0.38,12
2023-04-08 05:08:00+00:00,H,7.96,243
2023-04-08 11:37:00+00:00,L,-0.26,-8
2023-04-08 17:37:00+00:00,H,7.17,219
2023-04-08 23:43:00+00:00,L,0.4,12
2023-04-09 05:49:00+00:00,H,8.04,245
2023-04-09 12:19:00+00:00,L,-0.23,-7
2023-04-09 18:22:00+00:00,H,7.09,216
2023-04-10 00:26:00+00:00,L,0.49,15
2023-04-10 06:36:00+00:00,H,8.0,244
2023-04-10 13:08:00+00:00,L,-0.11,-3
2023-04-10 19:11:00+00:00,H,6.95,212
2023-04-11 01:17:00+00:00,L,0.63,19
2023-04-11 07:28:00+00:00,H,7.85,239
2023-04-11 14:04:00+00:00,L,0.07,2
2023-04-11 20:07:00+00:00,H,6.8,207
2023-04-12 02:17:00+00:00,L,0.79,24
2023-04-12 08:27:00+00:00,H,7.64,233
2023-04-12 15:08:00+00:00,L,0.23,7
2023-04-12 21:10:00+00:00,H,6.72,205
2023-04-13 03:27:00+00:00,L,0.86,26
2023-04-13 09:33:00+00:00,H,7.45,227
2023-04-13 16:15:00+00:00,L,0.27,8
2023-04-13 22:19:00+00:00,H,6.79,207
2023-04-14 04:40:00+00:00,L,0.75,23
2023-04-14 10:45:00+00:00,H,7.38,225
2023-04-14 17:22:00+00:00,L,0.18,5
2023-04-14 23:30:00+00:00,H,7.07,215
2023-04-15 05:50:00+00:00,L,0.46,14
2023-04-15 11:57:00+00:00,H,7.47,228
2023-04-15 18:24:00+00:00,L,-0.0,0
2023-04-16 00:34:00+00:00,H,7.5,229
2023-04-16 06:54:00+00:00,L,0.04,1
2023-04-16 13:02:00+00:00,H,7.64,233
2023-04-16 19:21:00+00:00,L,-0.21,-6
2023-04-17 01:32:00+00:00,H,7.96,243
2023-04-17 07:53:00+00:00,L,-0.39,-12
2023-04-17 13:59:00+00:00,H,7.82,238
2023-04-17 20:14:00+00:00,L,-0.37,-11
2023-04-18 02:23:00+00:00,H,8.32,254
2023-04-18 08:45:00+00:00,L,-0.72,-22
2023-04-18 14:51:00+00:00,H,7.92,241
2023-04-18 21:03:00+00:00,L,-0.43,-13
2023-04-19 03:10:00+00:00,H,8.54,260
2023-04-19 09:34:00+00:00,L,-0.91,-28
2023-04-19 15:39:00+00:00,H,7.91,241
2023-04-19 21:48:00+00:00,L,-0.37,-11
2023-04-20 03:54:00+00:00,H,8.59,262
2023-04-20 10:20:00+00:00,L,-0.92,-28
2023-04-20 16:24:00+00:00,H,7.79,237
2023-04-20 22:32:00+00:00,L,-0.2,-6
2023-04-21 04:36:00+00:00,H,8.48,258
2023-04-21 11:04:00+00:00,L,-0.77,-23
2023-04-21 17:08:00+00:00,H,7.56,230
2023-04-21 23:15:00+00:00,L,0.07,2
2023-04-22 05:18:00+00:00,H,8.25,251
2023-04-22 11:47:00+00:00,L,-0.49,-15
2023-04-22 17:50:00+00:00,H,7.28,222
2023-04-22 23:57:00+00:00,L,0.41,12
2023-04-23 06:00:00+00:00,H,7.93,242
2023-04-23 12:32:00+00:00,L,-0.13,-4
2023-04-23 18:34:00+00:00,H,6.96,212
2023-04-24 00:41:00+00:00,L,0.77,23
2023-04-24 06:44:00+00:00,H,7.57,231
2023-04-24 13:18:00+00:00,L,0.27,8
2023-04-24 19:19:00+00:00,H,6.64,202
2023-04-25 01:29:00+00:00,L,1.11,34
2023-04-25 07:30:00+00:00,H,7.19,219
2023-04-25 14:09:00+00:00,L,0.64,20
2023-04-25 20:09:00+00:00,H,6.36,194
2023-04-26 02:23:00+00:00,L,1.41,43
2023-04-26 08:22:00+00:00,H,6.84,208
2023-04-26 15:04:00+00:00,L,0.94,29
2023-04-26 21:04:00+00:00,H,6.16,188
2023-04-27 03:22:00+00:00,L,1.59,48
2023-04-27 09:20:00+00:00,H,6.56,200
2023-04-27 16:01:00+00:00,L,1.12,34
2023-04-27 22:05:00+00:00,H,6.11,186
2023-04-28 04:25:00+00:00,L,1.63,50
2023-04-28 10:23:00+00:00,H,6.39,195
2023-04-28 16:59:00+00:00,L,1.18,36
2023-04-28 23:06:00+00:00,H,6.21,189
2023-04-29 05:25:00+00:00,L,1.51,46
2023-04-29 11:26:00+00:00,H,6.36,194
2023-04-29 17:53:00+00:00,L,1.15,35
2023-04-30 00:01:00+00:00,H,6.44,196
2023-04-30 06:21:00+00:00,L,1.27,39
2023-04-30 12:23:00+00:00,H,6.44,196
2023-04-30 18:42:00+00:00,L,1.07,33
2023-05-01 00:49:00+00:00,H,6.74,205
2023-05-01 07:11:00+00:00,L,0.96,29
2023-05-01 13:12:00+00:00,H,6.58,201
2023-05-01 19:27:00+00:00,L,0.97,30
2023-05-02 01:31:00+00:00,H,7.06,215
2023-05-02 07:56:00+00:00,L,0.64,20
2023-05-02 13:56:00+00:00,H,6.73,205
2023-05-02 20:08:00+00:00,L,0.87,27
2023-05-03 02:09:00+00:00,H,7.37,225
2023-05-03 08:38:00+00:00,L,0.33,10
2023-05-03 14:36:00+00:00,H,6.89,210
2023-05-03 20:46:00+00:00,L,0.77,23
2023-05-04 02:45:00+00:00,H,7.68,234
2023-05-04 09:17:00+00:00,L,0.05,2
2023-05-04 15:14:00+00:00,H,7.03,214
2023-05-04 21:22:00+00:00,L,0.66,20
2023-05-05 03:22:00+00:00,H,7.96,243
2023-05-05 09:55:00+00:00,L,-0.18,-5
2023-05-05 15:53:00+00:00,H,7.16,218
